			6.935		8.115	9.195	8.805		6.125	8.745	5.855	7.595	7.455	7.445	7.695		8.495	9.445	7.855	9.635	7.785		7.215	5.895	7.795	8.525	8.645	8.615	8.715	10.135	9.655	9.245	9.985	8.455	10.635	9.675						8.578
			7.005		8.515	9.265	8.895		6.145	8.845	6.025	7.505	7.405	7.565	7.735		8.545	9.455	7.985	9.595	7.865		7.245	5.915	7.785	8.605	8.725	8.635	8.805	10.195	9.765	9.225	9.995	8.485	10.775	9.745						8.565
			7.075		8.415	9.335	8.955		6.255	8.945	6.045	7.435	7.375	7.665	7.765		8.675	9.455	8.065	9.585	8.025		7.285	5.955	7.705	8.695	8.835	8.685	8.885	10.205	9.865	9.275	10.005	8.465	10.885	9.855						8.535
			7.165		8.505	9.415	9.015		6.515	9.015	6.075	7.425	7.355	7.865	7.735		8.765	9.475	8.125	9.585	8.125		7.285	6.015	7.585	8.815	8.965	8.715	8.925	10.225	9.955	9.355	10.015	8.485	10.975	9.945						8.507
			7.295		8.595	9.465	9.075		6.705	9.055	6.205	7.415	7.355	7.995	7.675		8.815	9.505	8.185	9.605	8.225		7.295	6.055	7.485	8.945	9.065	8.745	8.965	10.285	10.005	9.385	10.025	8.425	11.025	10.035						8.52
			7.485		8.715	9.535	9.165	7.175	6.815	9.115	6.515	7.375	7.365	8.025	7.645		8.855	9.535	8.275	9.605	8.345		7.315	6.085	7.425	9.125	9.145	8.795	9.035	10.315	10.065	9.475	10.015	8.425	11.095	10.175						8.517
			7.695		8.775	9.605	9.205	7.215	6.925	9.145	6.725	7.395	7.375	8.045	7.565		8.895	9.595	8.375	9.605	8.425		7.325	6.105	7.335	9.225	9.215	8.875	9.085	10.375	10.145	9.585	10.005	8.425	11.195	10.265						8.553
			7.865		8.865	9.665	9.225	7.335	7.185	9.185	6.965	7.485	7.415	8.335	7.495		8.965	9.635	8.505	9.605	8.475		7.345	6.105	7.225	9.305	9.285	8.905	9.125	10.435	10.185	9.685	9.975		11.285	10.345						8.598
		9.995	8.065	6.845	8.975	9.735	9.225	7.475	7.435	9.225	7.345	7.635	7.515	8.455	7.455		9.025	9.695	8.635	9.615	8.515		7.355	6.135	7.125	9.365	9.335	8.915	9.165	10.495	10.225	9.725	9.985	8.495	11.375	10.405						8.625
			8.245	6.895	9.075	9.795	9.245	7.625	7.525	9.265	7.475	7.685	7.585	8.585	7.475		9.065	9.755	8.735	9.655	8.525		7.365	6.165	7.125	9.435	9.395	8.935	9.195	10.535	10.295	9.775	9.995	8.555	11.475	10.495						8.642
			8.415	6.935	9.155	9.835	9.245	7.785	7.525	9.305	7.575	7.755	7.635	8.705	7.515		9.105	9.795	8.805	9.675	8.515		7.385	6.215	7.125	9.485	9.385	8.965	9.235	10.585	10.345	9.875	10.045	8.625	11.565	10.605						8.629
			8.535	6.965	9.225	9.895	9.245	7.935	7.535	9.335	7.675	7.765	7.675	8.825	7.595		9.155	9.835	8.875	9.735	8.435		7.405	6.265	7.145	9.545	9.345	8.975	9.285	10.635	10.465	9.975	10.105	8.715	11.675	10.575						
			8.635	6.965	9.305	9.925	9.245	8.015	7.575	9.365	7.795	7.785	7.705	8.925	7.695		9.205	9.875	8.925	9.745	8.395		7.415	6.315	7.175	9.595	9.345	9.025	9.335	10.685	10.565	10.055	10.125	8.805	11.785	10.705						8.599
			8.735	6.965	9.385	9.985	9.275	8.165	7.605	9.375	7.765	7.815	7.795	9.015	7.785		9.255	9.915	8.975	9.745	8.355		7.425	6.355	7.325	9.635	9.315	9.095	9.385	10.745	10.615	10.125	10.175	8.875	11.915	10.755						8.585
			8.775	6.975	9.455	10.065	9.315	8.235	7.615	9.385	7.975	7.935	7.875	9.075	7.895		9.305	9.945	9.025	9.775	8.305		7.435	6.395	7.475	9.645	9.295	9.145	9.455	10.785	10.565	10.165	10.215	8.965	12.065	10.815						
			8.805	6.985	9.525	10.125	9.355	8.285	7.625	9.395	8.035	8.045	7.955	9.155	8.035		9.355	9.965	9.065	9.805	8.255		7.445	6.435	7.615	9.635	9.285	9.175	9.545	10.845	10.625	10.225	10.265	9.085	12.195	10.915						
			8.845	7.015	9.585	10.155	9.395	8.325	7.645	9.405	8.115	8.105	8.035	9.215	8.155		9.395	9.975	9.095	9.815	8.205		7.465	6.475	7.785	9.595	9.285	9.235	9.585	10.895	10.655	10.305	10.265	9.155	12.375	10.985						
			8.865	7.075	9.645	10.205	9.435	8.345	7.635	9.415	8.195	8.195	8.115	9.285	8.255		9.455	9.995	9.135	9.855	8.185		7.505	6.555	7.975	9.545	9.285	9.285	9.685	10.945	10.705	10.345	10.275	9.225	12.505	11.065						
			8.875	7.115	9.695	10.265	9.465	8.355	7.655	9.445	8.275	8.235	8.215	9.345	8.275		9.535	10.015	9.195	9.905	8.185		7.525	6.595	8.165	9.515	9.285	9.335	9.735	10.995	10.785	10.365	10.295	9.305	12.645	11.165						
			8.905	7.155	9.765	10.295	9.465	8.365	7.735	9.485	8.345	8.245	8.335	9.405	8.285		9.575	10.035	9.225	9.955	8.205		7.545	6.635	8.345	9.475	9.305	9.365	9.755	11.045	10.795	10.405	10.305	9.355	12.795	11.225						
			8.925	7.195	9.845	10.335	9.465	8.385	7.855	9.515	8.425	8.245	8.465	9.455	8.285		9.645		9.255	9.995	8.235	6.255	7.575	6.675	8.485	9.415	9.355	9.375	9.775	11.075	10.875	10.415	10.315	9.375	12.935	11.295						8.808333333
			8.905	7.285	9.915	10.395	9.505	8.425	7.935	9.535	8.505	8.245	8.555	9.495	8.285		9.725	10.075	9.265	10.035	8.305	6.295	7.615	6.715	8.575	9.345	9.425	9.385	9.805	11.115	10.915	10.435	10.335	9.465	13.035	11.345						8.885
			8.905	7.275	10.005	10.445	9.535	8.485	8.035	9.575	8.495	8.265	8.575	9.535	8.285		9.775	10.085	9.275	10.075	8.325	6.335	7.635	6.735	8.595	9.235	9.475	9.405	9.815	11.155	10.995	10.455	10.365	9.515	13.135	11.405						8.947
			8.895	7.305	10.115	10.505	9.565	8.535	8.065	9.605	8.435	8.285	8.605	9.555	8.315		9.825	10.115	9.315	10.095	8.365	6.375	7.655	6.775	8.605	9.165	9.485	9.405	9.835	11.195	10.975	10.435	10.375	9.575	13.215	11.455						9.038333333
		9.945	8.885	7.365	10.205	10.565	9.565	8.595	8.185	9.605	8.425	8.295	8.645	9.565	8.375		9.895	10.135	9.345	10.135	8.375	6.395	7.675	6.815	8.615	9.075	9.505	9.435	9.905	11.255	11.015	10.425	10.395	9.615	13.245	11.485						9.117
		9.975	8.875	7.425	10.265	10.605	9.575	8.665	8.325	9.595	8.445	8.305	8.685	9.585	8.465		9.955	10.155	9.395	10.195	8.385	6.425	7.695	6.855	8.665	9.025	9.525	9.475	10.055	11.305	11.055	10.435	10.415	9.645	13.275	11.535						9.18
		9.965	8.885	7.475	10.315	10.655	9.575	8.765	8.375	9.575	8.485	8.335	8.695	9.615	8.545		10.005	10.175	9.435	10.235	8.385	6.445	7.725	6.895	8.715	8.965	9.535	9.515	10.125	11.335	11.125	10.455	10.425	9.665	13.275	11.595						9.233333333
		9.945	8.915	7.525	10.375	10.705	9.575	8.845	8.405	9.545	8.525	8.325	8.705	9.605	8.625		10.035	10.195	9.505	10.275	8.375	6.495	7.755	6.935	8.745	8.945	9.545	9.555	10.205	11.375	11.165	10.495	10.445	9.655	13.265	11.665						9.297
		9.925	8.985	7.595	10.445	10.755	9.575	8.905	8.475	9.515	8.585	8.305	8.715	9.625	8.705		10.075	10.235	9.545	10.315	8.355	6.495	7.795	6.975	8.755	8.985	9.585	9.595	10.255	11.425	11.215	10.545	10.475	9.705	13.245	11.725						9.327857143
		9.915	9.095	7.665	10.505	10.825	9.575	8.965	8.465	9.495	8.625	8.305	8.715	9.605	8.815		10.115	10.255	9.565	10.335	8.315	6.475	7.805	7.025	8.775	9.085	9.625	9.655	10.315	11.465	11.275	10.565	10.485	9.725	13.235	11.775						9.449285714
		9.885	9.175	7.725	10.595	10.895	9.575	9.015	8.455	9.475	8.655	8.345	8.735	9.605	8.925		10.155	10.285	9.585	10.375	8.275	6.465	7.825	7.095	8.795	9.175	9.655	9.705	10.365	11.525	11.315	10.595	10.475	9.755	13.245	11.805						9.515
		9.835	9.245	7.745	10.665	10.935	9.585	9.075	8.445	9.455	8.685	8.365	8.765	9.575	9.005		10.195	10.295	9.605	10.415	8.195	6.445	7.855	7.135	8.825	9.215	9.665	9.805	10.435	11.585	11.345	10.645	10.465	9.775	13.245	11.825						9.575
		9.815	9.305	7.745	10.735	10.985	9.585	9.145	8.445	9.445	8.765	8.355	8.795	9.585	9.085		10.235	10.315	9.655	10.455	8.165	6.415	7.875	7.175	8.855	9.265	9.665	9.865	10.475	11.585	11.385	10.675	10.465	9.795	13.255	11.845						9.618333333
		9.815	9.345	7.745	10.825	11.035	9.575	9.215	8.445	9.465	8.915	8.365	8.845	9.625	9.135		10.275	10.345	9.635	10.515	8.145	6.395	7.905	7.215	8.855	9.375	9.635	9.965	10.515	11.625	11.435	10.715	10.455	9.835	13.285	11.845						9.660714286
		9.795	9.385	7.785	10.895	11.075	9.585	9.275	8.425	9.505	9.025	8.325	8.915	9.655	9.175		10.295	10.375	9.585	10.575	8.145	6.415	7.935	7.255	8.885	9.405	9.635	10.005	10.575	11.655	11.455	10.785	10.425	9.895	13.295	11.845						9.705
		9.775	9.405	7.765	10.965	11.125	9.585	9.325	8.405	9.555	9.145	8.275	9.015	9.685	9.215		10.335	10.395	9.595	10.615	8.215	6.435	7.955	7.275	8.895	9.425	9.675	10.055	10.605	11.675	11.525	10.855	10.425	9.945	13.345	11.845						9.745
		9.765	9.425	7.815	11.045	11.185		9.395	8.385	9.615	9.245	8.255	9.075	9.705	9.255		10.365	10.405	9.615	10.655	8.255	6.475	7.995	7.315	8.915	9.465	9.665	10.125	10.635	11.715	11.585	10.885	10.405	9.995	13.375	11.835						9.791
		9.785	9.475	7.865	11.115	11.255		9.445	8.325	9.655	9.335	8.225	9.085	9.725	9.295		10.395	10.425	9.655	10.715	8.285	6.515	8.005	7.365	8.975	9.525	9.655	10.175	10.645	11.755	11.635	10.915	10.375	9.995	13.395	11.825						9.835
		9.825	9.505	7.955	11.185	11.305		9.485	8.295	9.705	9.395	8.265	9.145		9.275		10.435	10.455	9.695	10.755	8.355	6.555	8.035	7.415	9.035	9.575	9.625	10.215	10.655	11.785	11.685	10.955	10.335		13.415	11.805						9.873
9.635		9.855	9.535	8.015	11.245	11.345	9.695	9.535	8.205	9.735	9.415	8.285	9.175	9.745	9.245	8.415	10.475	10.485	9.735	10.795	8.425	6.595	8.075	7.455	9.075	9.645	9.625	10.275	10.695	11.815	11.735	10.995	10.305	10.125	13.505	11.765						9.903
9.625		9.895	9.575	8.055	11.335	11.385	9.745	9.565	8.295	9.765	9.425	8.315	8.695	9.735	9.235	8.445	10.495	10.515	9.795	10.835	8.445	6.635	8.095	7.495	9.145	9.685	9.655	10.315	10.715	11.855	11.775	11.015	10.265	10.195	13.565	11.715						9.921
9.635		9.945	9.615	8.095	11.395	11.425	9.775	9.705	8.335	9.785	9.405	8.355	9.245	9.715	9.235	8.465	10.515	10.535	9.855	10.855	8.475	6.675	8.115	7.535	9.215	9.755	9.675	10.335	10.725	11.895	11.815	11.065	10.215	10.195	13.595	11.685						9.973
9.635		9.985	9.655	8.135	11.455	11.465	9.815	9.775	8.385	9.805	9.375	8.385	9.255	9.685	9.215	8.485	10.525	10.555	9.895	10.895	8.515	6.735	8.125	7.565	9.285	9.845	9.735	10.355	10.755	11.935	11.845	11.115	10.135	10.235	13.595	11.625						10.011
9.605		10.035	9.695	8.175	11.525	11.505	9.875	9.805	8.495	9.855	9.355	8.405	9.235	9.655	9.175	8.505	10.525	10.575	9.925	10.935	8.545	6.775	8.135	7.605	9.335	9.935	9.755	10.385	10.795	12.075	11.875	11.155	10.095	10.275	13.585	11.565						10.04666667
9.615		10.075	9.755	8.215	11.605	11.545	9.915	9.865	8.635	9.905	9.325	8.445	9.255	9.625	9.145	8.535	10.525	10.595	9.995	10.975	8.575	6.805	8.145	7.635	9.375	10.025	9.815	10.445	10.805	12.085	11.905	11.195	10.045	10.305	13.585	11.495						10.07666667
9.625		10.105	9.825	8.255	11.675	11.595	9.945	9.955	8.755	9.975	9.295	8.445	9.225	9.605	9.145	8.555	10.525	10.625	10.055	11.005	8.625	6.825	8.155	7.675	9.415	10.085	9.865	10.455	10.805	12.155	11.885	11.235	9.975	10.345	13.575	11.385						10.10833333
9.625		10.145	9.895	8.295	11.785	11.645	9.955	10.035	8.805	10.015	9.265	8.425	9.225	9.565	9.105	8.575	10.525	10.675	10.075	11.035	8.705	6.855	8.165	7.735	9.455	10.135	9.925	10.475	10.835	12.185	11.875	11.285	9.975	10.385	13.575	11.275						10.13
9.595		10.145	9.955	8.335	11.885	11.685	9.995	10.105	8.835	10.035	9.245	8.405	9.225	9.525	9.105	8.615	10.525	10.705	10.115	11.075	8.755	6.895	8.185	7.775	9.465	10.205	9.945	10.535	10.875	12.225	11.945	11.345	10.035	10.405	13.575	11.135						10.14214286
9.565		10.145	10.025	8.365	11.995	11.745	10.025	10.175	8.905	10.055	9.245	8.385	9.245	9.455	9.095	8.655	10.535	10.725	10.155	11.115	8.815	6.925	8.185	7.835	9.485	10.275	9.965	10.585	10.895	12.245	12.055	11.415	10.075	10.435	13.575	11.025						10.17333333
9.575		10.175	10.095	8.365	12.035	11.785	10.065	10.215	8.955	10.085	9.255	8.355	9.255	9.415	9.095	8.615	10.535	10.725	10.195	11.135	8.915	6.945	8.175	7.875	9.485	10.335	9.965	10.615	10.935	12.295	12.105	11.445	10.075	10.475	13.575	10.945						10.185
9.605		10.215	10.135	8.395	12.125	11.835	10.085	10.255	8.985	10.105	9.265	8.325	9.255	9.375	9.055	8.575	10.525	10.745	10.235	11.155	8.985	6.975	8.165	7.915	9.475	10.385	9.985	10.625	10.965	12.305	12.145	11.485	10.085	10.525	13.565	10.835						10.215
9.625		10.235	10.185	8.435	12.195	11.875	10.085	10.295	8.955	10.125	9.255	8.315	9.265	9.365	9.015	8.535	10.515	10.745	10.255	11.195	9.055	7.015	8.185	7.955	9.475	10.425	10.005	10.635	10.965	12.335	12.185	11.515	10.125	10.585	13.555	10.745						10.229
9.645		10.265	10.225	8.475	12.315	11.915	10.085	10.335	8.945	10.145	9.235	8.375	9.285	9.365	8.955	8.485	10.505	10.745	10.275	11.235	9.095	7.055	8.215	7.975	9.465	10.465	10.025	10.635	10.985	12.365	12.235	11.555	10.195	10.595	13.535	10.645						10.23166667
9.695		10.285	10.255	8.515	12.425	11.955	10.105	10.375	8.945	10.165	9.215	8.455	9.305	9.365	8.895	8.435	10.505	10.755	10.305	11.255	9.165	7.075	8.235	8.015	9.465	10.515	10.045	10.605	11.015	12.375	12.315	11.605	10.215	10.615	13.515	10.565						10.227
9.735		10.305	10.315	8.615	12.525	11.995	10.115	10.405	8.905	10.165	9.185	8.495	9.295	9.365	8.825	8.375	10.495	10.775	10.325	11.275	9.225	7.095	8.235	8.055	9.455	10.565	10.075	10.575	11.035	12.385	12.385	11.665	10.265	10.655	13.485	10.455						10.16
9.765		10.305	10.345	8.685	12.625	12.025	10.125	10.455	8.875	10.165	9.155	8.535	9.275	9.375	8.775	8.275	10.475	10.785	10.375	11.315	9.295	7.115	8.235	8.095	9.465	10.655	10.105	10.535	11.045	12.415	12.445	11.715	10.305	10.685	13.455	10.375						10.225
9.765		10.305	10.375	8.685	12.675	12.065	10.145	10.485	8.835	10.155	9.135	8.635	9.245	9.395	8.735	8.175	10.445	10.785	10.415	11.345	9.325	7.135	8.235	8.115	9.455	10.685	10.245	10.495	11.075	12.435	12.485	11.735	10.315	10.735	13.435	10.305						10.209
9.765		10.305	10.395	8.715	12.735	12.095	10.115	10.525	8.755	10.125	9.095	8.715	9.225	9.425	8.725	8.135	10.445	10.785	10.445	11.375	9.325	7.145	8.245	8.155	9.415	10.715	10.295	10.455	11.105	12.445	12.525	11.785	10.345	10.775	13.415	10.225						10.225
9.765		10.325	10.435	8.715	12.795	12.115	10.075	10.555	8.645	10.095	9.055	8.755	9.225	9.445	8.775	8.105	10.435	10.785	10.465	11.395	9.335	7.145	8.265	8.175	9.385	10.755	10.335	10.435	11.105	12.475	12.585	11.815	10.355	10.825	13.405	10.165						10.235
9.745		10.345	10.445	8.715	12.835	12.135	10.015	10.575	8.555	10.065	8.995	8.815	9.215	9.455	8.795	8.105	10.395	10.775	10.495	11.435	9.355	7.145	8.275	8.195	9.375	10.795	10.375	10.405	11.105	12.525	12.625	11.855	10.385	10.865	13.335	10.125						10.2075
9.725		10.345	10.465	8.735	12.875	12.145	9.975	10.595	8.435	10.035	8.945	8.855	9.215	9.445	8.775	8.115	10.365	10.785	10.535	11.455	9.365	7.145	8.285	8.215	9.385	10.805	10.435	10.375	11.095	12.545	12.655	11.875	10.415	10.865	13.275	10.015						10.2175
9.705		10.365	10.405	8.765	12.955	12.155	9.915	10.615	8.295	9.995	8.905	8.905	9.215	9.425	8.755	8.155	10.355	10.785	10.555	11.475	9.365	7.145	8.305	8.255	9.365	10.825	10.475	10.345	11.085	12.555	12.695	11.915	10.415	10.875	13.195	9.955						10.22
9.675		10.365	10.435	8.815	12.995	12.155	9.875	10.625	8.045	9.975	8.875	9.115	9.225	9.405	8.745	8.195	10.325	10.785	10.585	11.505	9.365	7.145	8.325	8.295	9.325	10.825	10.505	10.315	11.075	12.575	12.715	11.935	10.435	10.985	13.155	9.905						10.21333333
9.635		10.365	10.445	8.835	13.035	12.155	9.825	10.625	8.025	9.945	8.805	9.175	9.245	9.385	8.695	8.205	10.295	10.755	10.595	11.525	9.365	7.145	8.345	8.335	9.275	10.825	10.525	10.265	11.075	12.595	12.745	11.965	10.465	11.055	13.055	9.865						10.203
9.585		10.365	10.475	8.875	12.985	12.135	9.745	10.645	7.935	9.925	8.745	9.255	9.255	9.365	8.665	8.165	10.285	10.735	10.585	11.545	9.345	7.145	8.375	8.355	9.235	10.805	10.545	10.195	11.065	12.605	12.755	11.995	10.485	11.135	13.015	9.825						10.18
9.545		10.345	10.515	8.915	12.975	12.105	9.705	10.655	7.865	9.925	8.675	9.285	9.225	9.355	8.665	8.095	10.275	10.715	10.635	11.575	9.325	7.145	8.415	8.375	9.185	10.775	10.565	10.125	11.055	12.615	12.815	11.985	10.485	11.195	12.955	9.765						10.14357143
9.545		10.345	10.525	8.855	12.955	12.085	9.545	10.665	7.775	9.935	8.635	9.335	9.225	9.335	8.665	7.975	10.255	10.675	10.595	11.605	9.305	7.145	8.445	8.395	9.085	10.755	10.585	10.045	11.055	12.625	12.805	11.995	10.485	11.195	12.895	9.695						10.14166667
9.545		10.315	10.495	8.695	13.005	12.045	9.455	10.675	7.705	9.935	8.595	9.395	9.225	9.285	8.665	7.905	10.235	10.625	10.605	11.615	9.305	7.145	8.465	8.415	8.965	10.735	10.605	9.965	11.025	12.655	12.805	12.015	10.485	11.235	12.835	9.615						10.125
9.515		10.285	10.485	8.615	13.005	12.005	9.375	10.695	7.655	9.925	8.545	9.535	9.225	9.255	8.675	7.875	10.205	10.595	10.595	11.655	9.305	7.145	8.485	8.435	8.855	10.705	10.605	9.865	11.035	12.645	12.845	12.035	10.475	11.255	12.775	9.545						10.115
9.505		10.255	10.485	8.525	13.015	11.945		10.715	7.675	9.925	8.295	9.565	9.225	9.205	8.715	7.835	10.185	10.575	10.585	11.695	9.285	7.155	8.495	8.475	8.755	10.675	10.595	9.775	11.025	12.635	12.845	12.035	10.465	11.295	12.725	9.465						10.08333333
9.495		10.215	10.505	8.415	13.005	11.895		10.735	7.655	9.925	8.175	9.635	9.225	9.155	8.755	7.775	10.155	10.555	10.575	11.735	9.265	7.145	8.505	8.495	8.665	10.635	10.575	9.735	11.015	12.615	12.815	12.045	10.445	11.325	12.685	9.375						10.059
9.455		10.175	10.485	8.355	13.005	11.825		10.745	7.575	9.945	8.105	9.675	9.215	9.095	8.755	7.725	10.145	10.555	10.585	11.775	9.245	7.125	8.505	8.515	8.635	10.595	10.565	9.685	11.005	12.595	12.795	12.055	10.465	11.375	12.685	9.285						10.01125
9.425		10.145	10.485	8.315	13.005	11.765		10.745	7.505	9.965	8.075	9.715	9.215	9.045	8.735	7.585	10.145	10.555	10.595	11.795	9.225	7.125	8.515	8.535	8.675	10.545	10.545	9.615	10.985	12.555	12.765	12.065	10.435	11.415	12.655	9.205						9.979
9.405		10.125	10.485	8.275	12.985	11.685		10.765	7.385	9.985	8.015	9.755	9.195	8.985	8.705	7.495	10.175	10.545	10.575	11.815	9.205	7.135	8.535	8.545	8.625	10.465	10.545	9.565	10.965	12.535	12.725	12.085	10.405	11.455	12.625	9.145						9.979
9.385		10.095	10.435	8.235	12.955	11.595		10.785	7.235	9.975	7.975	9.795	9.165	8.945	8.725	7.455	10.185	10.535	10.605	11.855	9.175	7.155	8.545	8.545	8.555	10.415	10.525	9.525	10.945	12.495	12.695	12.105	10.395	11.475	12.595	9.075						9.93
9.355		10.065	10.415	8.165	12.905	11.615		10.815	7.155	9.965	8.015	9.835	9.125	8.915	8.735	7.435	10.185	10.535	10.635	11.885	9.075	7.175	8.555	8.545	8.495	10.355	10.485	9.505	10.915	12.465	12.655	12.125	10.385	11.515	12.595	9.025						9.921666667
9.315		10.015	10.355	8.155	12.855	11.425		10.855	7.085	9.955	8.035	9.875	9.085	8.875	8.755	7.445	10.185	10.555	10.645	11.915	9.015	7.195	8.585	8.565	8.435	10.315	10.465	9.475	10.895	12.435	12.605	12.135	10.375	11.535	12.575	9.015						9.888333333
9.265		10.005	10.295	8.085	12.825	11.345		10.875	6.905	9.935	8.045	9.915	9.105	8.845	8.805	7.465	10.155	10.555	10.645	11.955	8.955	7.205	8.625	8.545	8.405	10.275	10.465	9.435	10.885	12.385	12.575	12.175	10.355	11.565	12.535	9.015						9.85
9.185		9.955	10.205	8.015	12.805	11.265		10.885	6.765	9.915	8.045	9.955	9.145	8.825	8.875	7.545	10.115	10.555	10.645	11.985	8.915	7.215	8.665	8.545	8.415	10.235	10.465	9.395	10.865	12.315	12.515	12.175	10.325	11.605	12.495	8.995						9.8075
9.085		9.915	10.145	7.995	12.805	11.185		10.915	6.745	9.895	7.985	9.965	9.125	8.805	8.885	7.625	10.075	10.545	10.635	12.015	8.875	7.245	8.675	8.525	8.445	10.195	10.485	9.365	10.845	12.255	12.465	12.195	10.325	11.655	12.445	8.935						9.75
8.985		9.885	10.095	7.855	12.775	11.095		10.925	6.755	9.865	7.955	9.985	9.125	8.825	8.885	7.695	10.035	10.535	10.625		8.835	7.265	8.685	8.505	8.475	10.135	10.495	9.405	10.815	12.185	12.385	12.205	10.295	11.675	12.405	8.865						9.69
8.905		9.835	10.055	7.815	12.745	11.025		10.955	6.855	9.835	7.985	9.975	9.105	8.865	8.865	7.755	10.015	10.485	10.615		8.895	7.285	8.705	8.485	8.545	10.075	10.525	9.415	10.805	12.115	12.325	12.225	10.265	11.715	12.365	8.795						9.65
8.835		9.825	10.015	7.775	12.695	10.935		10.995	6.905	9.795	8.035	10.015	9.085	8.885	8.865	7.805	9.995	10.405	10.595		8.915	7.305	8.725	8.465	8.615	9.985	10.525	9.455	10.775	12.035	12.265	12.245	10.235	11.755	12.345	8.745						9.6125
8.815		9.825	9.995	7.635	12.655	10.865		11.025	6.875	9.755	8.005	10.085	9.055	8.905	8.865	7.915	9.975	10.345	10.575		8.875	7.325	8.735	8.445	8.635	9.895	10.525	9.485	10.785	11.985	12.175	12.285	10.185	11.785	12.305	8.725						9.55375
8.805		9.825	9.975	7.595	12.615	10.805		11.045	6.845	9.685	7.945	10.175	9.025	8.945	8.825	8.025	9.935	10.285	10.535		8.845	7.345	8.745	8.415	8.645	9.815	10.525	9.505	10.785	11.915	12.095	12.295	10.115	11.815	12.265	8.715						9.51125
8.775		9.835	9.935	7.555	12.575	10.735		11.075	6.835	9.655	7.915	10.185	8.875	8.965	8.775	8.135	9.875	10.235	10.515		8.825	7.345	8.745	8.365	8.635	9.705	10.525	9.525	10.755	11.815	12.015	12.315	10.055	11.865	12.215	8.715						9.459285714
8.745		9.895	9.905	7.545	12.555	10.655		11.095	6.855	9.615	7.905	10.205	8.815	8.985	8.735	8.225	9.815	10.195	10.515		8.805	7.345	8.745	8.305	8.615	9.605	10.505	9.595	10.745	11.725	11.915	12.345	10.015	11.915	12.165	8.705						9.396428571
8.715		9.895	9.925	7.545	12.515	10.565		11.105	6.915	9.545	7.965	10.215	8.725	9.025	8.695	8.295	9.775	10.145	10.515		8.785	7.345	8.745	8.245	8.595	9.525	10.485	9.635	10.725	11.695	11.835	12.355	9.975	11.955	12.135	8.675						9.365
8.675		9.865	9.915	7.545	12.475	10.485		11.155	7.085	9.505	8.035	10.215	8.625	9.065	8.675	8.305	9.755	10.095	10.515		8.725	7.345	8.745	8.225	8.555	9.435	10.455	9.665	10.735	11.605	11.765	12.385	9.865	11.995	12.105	8.625						9.3325
8.635		9.875	9.895	7.545	12.455	10.405		11.175	7.305	9.475	8.015	10.225	8.585	9.075	8.655	8.275	9.735	10.035	10.505		8.625	7.345	8.715	8.185	8.525	9.385	10.435	9.665	10.745	11.535	11.715	12.395	9.785	12.035	12.075	8.645						
8.565		9.845	9.885	7.445	12.445	10.315		11.195	7.385	9.425	8.035	10.225	8.565	9.095	8.595	8.205	9.695	9.995	10.505		8.565	7.345	8.695	8.165	8.525	9.365	10.375	9.645	10.755	11.465	11.675	12.405	9.735	12.055	12.035	8.635						
8.515		9.825	9.865	7.435	12.405	10.225		11.205	7.475	9.365	8.045	10.215	8.595	9.105	8.575	8.125	9.655	9.955	10.495		8.465	7.345	8.675	8.145	8.545	9.385	10.305	9.645	10.725	11.385	11.635	12.425	9.705	12.095	12.005	8.605	8.315					9.13
8.485		9.795	9.835	7.465	12.355	10.135		11.215	7.565	9.285	8.255	10.215	8.665	9.095	8.535	8.075	9.595	9.885	10.535		8.375	7.345	8.655	8.125	8.565	9.355	10.205	9.665	10.715	11.275	11.595	12.435	9.705	12.135	11.985	8.535	8.275					9.060555556
8.465		9.765	9.795	7.505	12.335	9.985		11.225	7.605	9.225	8.285	10.185	8.735	9.065	8.475	8.545	9.535	9.835	10.575		8.275	7.345	8.665	8.105	8.615	9.325	10.105	9.735	10.675	11.185	11.565	12.435	9.665	12.175	11.945	8.475	8.225					8.990555556
8.475		9.765	9.755	7.535	12.295	9.825		11.225	7.605	9.145	8.305	10.145	8.775	9.045	8.395	7.965	9.495	9.775	10.615		8.165	7.355	8.595	8.075	8.665	9.325	10.005	9.745	10.625	11.125	11.545	12.445	9.635	12.215	11.915	8.395	8.175					8.918846154
8.505		9.745	9.705	7.635	12.255	9.725		11.235	7.595	9.045	8.325	10.135	8.825	9.025	8.295	7.915	9.455	9.685	10.735		8.075	7.365	8.555	8.035	8.685	9.265	9.985	9.745	10.575	10.555	11.525	12.455	9.575	12.255	11.895	8.325	8.085					8.854333333
8.535		9.705	9.655	7.865	12.205	9.675		11.245	7.615	8.955	8.345	10.115	8.875	9.005	8.215	7.885	9.435	9.605	10.755		7.965	7.365	8.515	8.025	8.705	9.215	9.995	9.765	10.515	11.025	11.505	12.485	9.515	12.295	11.835	8.225	8.025					8.832333333
8.525		9.635	9.575	7.955	12.155	9.625		11.245	7.675	8.835	8.385	10.095	8.925	8.995	8.115	7.965	9.415	9.535	10.785		7.875	7.365	8.475	8.025	8.725	9.185	10.025	9.745	10.455	10.965	11.475	12.485	9.425	12.345	11.815	8.135	7.945					8.828125
8.485		9.575	9.465	8.015	12.095	9.575		11.255	7.725	8.765	8.445	10.145	8.975	8.925	8.015	8.045	9.385	9.465	10.795		7.825	7.355	8.435	8.025	8.715	9.135	10.015	9.765	10.395	10.925	11.435	12.505	9.385	12.395	11.915	8.035	7.885					8.83375
